split,path,class,sha256
train,Training/Apple Braeburn/131_100.jpg,Apple Braeburn,acdab9786ab8338f12fd407c2ceae7f0ab0fa88f71e7d2811a8a90381cb916e8
train,Training/Apple Braeburn/r_11_100.jpg,Apple Braeburn,4401040fd5339f339fd05adb6c56183448d2b8a04656a81cb0e3357a0e25e634
train,Training/Apple Braeburn/135_100.jpg,Apple Braeburn,1f2b03b0d5706ae553006c95c1849eb376772c87ae4cc1ceccff5ff37052e520
train,Training/Apple Braeburn/14_100.jpg,Apple Braeburn,f8c0df8b5015521b404640344444b80bef72df61847c08b6cf2cd7c60e680bc8
train,Training/Apple Braeburn/141_100.jpg,Apple Braeburn,9918f0e1518dfe0f353f8ae8efde759a30b2dea019318ef681b4a6188570bf0a
train,Training/Apple Braeburn/204_100.jpg,Apple Braeburn,4f90ca99e8d151cb98a38451abd2be645fe113d091430d2fe913c7646a662f74
train,Training/Apple Braeburn/r_296_100.jpg,Apple Braeburn,6e1edf44e74fff8b1f00bf01b89a62c382a8878b8d2e8f9d45b8dacf8cebc87a
train,Training/Apple Braeburn/187_100.jpg,Apple Braeburn,46a7811f2051bcd844fd4e2f6c296e36cf2d89b6d3953346aaeca9c0b2622818
train,Training/Apple Braeburn/174_100.jpg,Apple Braeburn,dd4f3429dbc0eefd60b9c1a7d8fa25b1b3f880abb8ad47762ece311390c0dd64
train,Training/Apple Braeburn/119_100.jpg,Apple Braeburn,ed733a2b293c80835b84fa2788f17e09f10c915bbc78e4f4fa884edbaab21d0f
train,Training/Apple Braeburn/r_178_100.jpg,Apple Braeburn,04ee1af534ba7d09b9e5f0030b65404a0eed62c0e05116a8eb31f8b7782f4bad
train,Training/Apple Braeburn/25_100.jpg,Apple Braeburn,1dd2fb7c21603c678c0c877c464348786011f4193bb4c21892e61f428024e56e
train,Training/Apple Braeburn/r_242_100.jpg,Apple Braeburn,801770abd5ea27eb9ecf1b4324994981626ca4d46b4e53a927d098482a5299a4
train,Training/Apple Braeburn/r_278_100.jpg,Apple Braeburn,524cbecf5c25a7a21546b60b9214865fc2af3254d7ff5d1d651e1ac54ff4dcb3
train,Training/Apple Braeburn/149_100.jpg,Apple Braeburn,b5787af226cec7310a0f8b39966ea0061ed9f3c84744dd6e14713c9cb81a7794
train,Training/Apple Braeburn/r_151_100.jpg,Apple Braeburn,9a6e6d51368f3145a21a42859bcd5dfdb83317421cbc302c4b7fb1f02ca7bd25
train,Training/Apple Braeburn/280_100.jpg,Apple Braeburn,2ecdbd5af38584836aca5b42cf4ad5e2c7138d160d147cdb1d781e70db5b1f08
train,Training/Apple Braeburn/r_142_100.jpg,Apple Braeburn,f969e2ed549665c10e0dd0aaee23ec641f6d595211f539caa60b8805a331d03b
train,Training/Apple Braeburn/150_100.jpg,Apple Braeburn,5ca024ec76cfb63f3516bf8d4b0ca5e8d49c398c0d44a7a43110d5ae1d30a059
train,Training/Apple Braeburn/r_169_100.jpg,Apple Braeburn,af55963d758ac91f9a0d40924b307dacfa168bba7f1bed86e10758de4f48b38e
train,Training/Apple Braeburn/r_313_100.jpg,Apple Braeburn,6c3059c425d69ae5e42e02239b0adba348a567a08016f358bafe54380884abdb
train,Training/Apple Braeburn/r_106_100.jpg,Apple Braeburn,c1c62acd3346056b02a3f615183b3db2b90720d23ea63fb85f1f9586a75feff4
train,Training/Apple Braeburn/180_100.jpg,Apple Braeburn,d57279fdbf9d95f5c31b9d69dfc20eb3d67e1ac668a2685815cf30f5f2d10325
train,Training/Apple Braeburn/17_100.jpg,Apple Braeburn,4d9a322de8f8a7ab3e3dd295ba30a334f7e83a32c8c53de640f0074660a3ba8a
train,Training/Apple Braeburn/r_212_100.jpg,Apple Braeburn,77747822b1ebc375280b7e27663b52cdec8b458b048421a90d043a9fd2cee68f
train,Training/Apple Braeburn/r_208_100.jpg,Apple Braeburn,6041db10535a3b92f7fd068547385c9299e43c9af656f82ad9eb54aff1ad9c9c
train,Training/Apple Braeburn/r_118_100.jpg,Apple Braeburn,7a5f24eb6c6ed938590ee53ae83ab204d3b8e7bb45e1bc5a74228345697a20fe
train,Training/Apple Braeburn/237_100.jpg,Apple Braeburn,e7002aa2a983e9dde67172069cfb4620cfe4da807ce799afdb864d131fd510b6
train,Training/Apple Braeburn/1_100.jpg,Apple Braeburn,ac91dcbb1a28923a1d4a34fbdb6e268d904fa4cc3b1791c7e1bae3615a37d91d
train,Training/Apple Braeburn/173_100.jpg,Apple Braeburn,799d4b849a45785264a49140071a20c734be93f35c0f24fd00c79ef3056904f6
train,Training/Apple Braeburn/157_100.jpg,Apple Braeburn,efab8a79a4cdb50e844f14d014b0972a21043f5f0f0b83e4378f4b1964963637
train,Training/Apple Braeburn/27_100.jpg,Apple Braeburn,6708d04673d52e9acf6c38b442f202af482de57cd7725ebf31af31f476cde4be
train,Training/Apple Braeburn/r_12_100.jpg,Apple Braeburn,381ea02cd5599acec3d1a8ab90afbd1242cae0cb3c67287acffa20941c5a5609
train,Training/Apple Braeburn/245_100.jpg,Apple Braeburn,f0360d7aedc35dbad544ea23dfe9c14476276590fab37846b0a9adc12950d055
train,Training/Apple Braeburn/r_289_100.jpg,Apple Braeburn,ae5a843beb0df20f2ede5107fa3cda5278ce0517b8e735ed1bfe3add25a48465
train,Training/Apple Braeburn/21_100.jpg,Apple Braeburn,305ca57308eff8166b8409fef50ba1f1b236d3561e47a8e321af37b778edd203
train,Training/Apple Braeburn/r_271_100.jpg,Apple Braeburn,78209fa8504dee3323c06910cdd81a1d6fee1863cf81c6d46e0581cccf6f141b
train,Training/Apple Braeburn/r_181_100.jpg,Apple Braeburn,366882161e9866cff539ee50f78706436104d699a35ccc768f751431c6c8cbfb
train,Training/Apple Braeburn/208_100.jpg,Apple Braeburn,d77c0ca68ed82cc9b92068ce22632a35b96668464ba5915a151550f1f42c2e4f
train,Training/Apple Braeburn/278_100.jpg,Apple Braeburn,a46a61aee2ecf8b31a312749cc04c1e6ca020720af8cb04d7c4deb66e1d20dbf
train,Training/Apple Braeburn/r_230_100.jpg,Apple Braeburn,834b5beb154b3e61c27791ec7e55b378bf0d34657ea7db44f39e55b122f85f3d
train,Training/Apple Braeburn/275_100.jpg,Apple Braeburn,cc5a1f26dbf6161aae99f7be55178ce05930fb83baf8ab5cd70835e9fb0e6e1b
train,Training/Apple Braeburn/r_235_100.jpg,Apple Braeburn,6b4bee374f4fc94ee83f5485de4222ac8fbce17df39a34434be35bd950d5160b
train,Training/Apple Braeburn/205_100.jpg,Apple Braeburn,abfab61075903b54f85e2cf88ba9781b116c69335ba4436d3a2239829fd5dbaf
train,Training/Apple Braeburn/209_100.jpg,Apple Braeburn,6d8fc809e502487e95074600ea50eea3346701230912c4e42216d0f1ca0e1f01
train,Training/Apple Braeburn/r_189_100.jpg,Apple Braeburn,f32f7da9c716a5b4ca602c09713d87d252678655d496f7c73e3da50251f9effe
train,Training/Apple Braeburn/r_217_100.jpg,Apple Braeburn,1b69db42d7aebd536eb27206aac5eb900a67e3ea36f55adf388e62fe68407222
train,Training/Apple Braeburn/r_216_100.jpg,Apple Braeburn,8f54281956012e3ff31bbb88783767f3eecd0f5cfc7de53fd605e0bb0281456e
train,Training/Apple Braeburn/r_249_100.jpg,Apple Braeburn,57c61252ac719374d8028a71324bb0ffe3ecc559c9141b59e882bba6e6ad2852
train,Training/Apple Braeburn/244_100.jpg,Apple Braeburn,3fd1e74ffdd043dfbddec6e4541b306ed278c5cdfe87e6157342336dd88dc108
train,Training/Apple Braeburn/r_311_100.jpg,Apple Braeburn,75bf1ba5c49589e47a8b71390133893f55399ba2c6905ef92909c0f0b00cd7bb
train,Training/Apple Braeburn/290_100.jpg,Apple Braeburn,dcb6ee0a95cde39beab4ccb1a4060b62ad0ff2b1b9d8a9f1a6be5d4812eccb05
train,Training/Apple Braeburn/r_128_100.jpg,Apple Braeburn,5ebdc2ecf063456e3f7e8a5075b15aeea560c0bb17c2dd67c15e60915218388e
train,Training/Apple Braeburn/r_168_100.jpg,Apple Braeburn,13b5f99bd65a0504db3233a21e203ddeedd42b34157872ae38664242d70f2f17
train,Training/Apple Braeburn/r_187_100.jpg,Apple Braeburn,e18999de251931e1d38b42455bee9f2519e3ff8571f0d7d6c31746273075ced5
train,Training/Apple Braeburn/106_100.jpg,Apple Braeburn,2d1f419c847ef41df760c7aa02a353b95827f885ae6a8de29859cd0393dfb5f3
train,Training/Apple Braeburn/304_100.jpg,Apple Braeburn,9c870cd7d48990dc72ae2a163f3c381637dfeb5d4457d08517743c23cd92fa55
train,Training/Apple Braeburn/r_156_100.jpg,Apple Braeburn,11415d435b4b631ef709232522631d6d6c59f2bf07aef2c4dd3a8026ca149ab7
train,Training/Apple Braeburn/107_100.jpg,Apple Braeburn,2379a1ca3a50cc060e646ae0dd8cac689905c818929999105bd688a2cf8f0a03
train,Training/Apple Braeburn/r_132_100.jpg,Apple Braeburn,17720c04a5fd795fab5a3b2ec52ffa745c2ad4fdfdd43961143dd502d382fdca
train,Training/Apple Braeburn/274_100.jpg,Apple Braeburn,8a6b2d5f06a8b0802a2324bbf69f75ab528a3e4aa1a308430ddf5458aca5a096
train,Training/Apple Braeburn/r_206_100.jpg,Apple Braeburn,c2250622b54d085b88942fab17ffc984023979a0ddb02092c32185d6b72e2f39
train,Training/Apple Braeburn/221_100.jpg,Apple Braeburn,be7cfbcf0b3859a047ff0050dbdea221077baa75bb5be9808f23baacd28a4d09
train,Training/Apple Braeburn/30_100.jpg,Apple Braeburn,a4c795ee1984ebca36bdc51e70f05330697a5b508ef6c8a570ac4c6c0ed98e6b
train,Training/Apple Braeburn/281_100.jpg,Apple Braeburn,cbff8a5edaa23cd2ccdd7b52331af4955801b26eb7353f87bce7ced043bc7e77
train,Training/Apple Braeburn/276_100.jpg,Apple Braeburn,090b9ec4a78d2c4751fd909c7e68027701e38c33cc48dd61767d5b143620019a
train,Training/Apple Braeburn/r_185_100.jpg,Apple Braeburn,3ee94cba8f98c526052abd213081ab36aa88a81cca6cabfa6753c7d18e6ddd6f
train,Training/Apple Braeburn/231_100.jpg,Apple Braeburn,9175ae6c495f64653831f51ca9697116381d73144fbdf3171a9d246b1ec58982
train,Training/Apple Braeburn/r_207_100.jpg,Apple Braeburn,2b321bdc40922e86988579b320e03795018d5f73b5a723e5e2d7260c155afc62
train,Training/Apple Braeburn/r_295_100.jpg,Apple Braeburn,3a701c2a3634d84779da3dc3f219e9de31c99205c5a01ec13751c6b91e02ef4a
train,Training/Apple Braeburn/203_100.jpg,Apple Braeburn,b1a6988ed36a2182a6434ffbfcfb8d9d1464713b2f12ffc6bb8ba550cefd95c7
train,Training/Apple Braeburn/r_198_100.jpg,Apple Braeburn,67579c8438b75c897a4aca6fb23c700f771aafc5ab6584c4252a28ce88c8f2e4
train,Training/Apple Braeburn/r_200_100.jpg,Apple Braeburn,af028cf51c0be7ba4d70ac9e3c15c8e25f0440fde9bf0af34fc962582d621184
train,Training/Apple Braeburn/r_116_100.jpg,Apple Braeburn,38550bc358825b21b3e567e43d1a79029c5a9626c2857a113b2ec60517296f62
train,Training/Apple Braeburn/241_100.jpg,Apple Braeburn,14578aacaa9a481573d45d8548daf4466c721ca50ae2a883f59b4ff0320a11b1
train,Training/Apple Braeburn/191_100.jpg,Apple Braeburn,d9e0fc1d0895cf7f5297bffd4922a05637ad8643521e9b4f4f982f015763fe10
train,Training/Apple Braeburn/r_176_100.jpg,Apple Braeburn,0cbd7c043bffee7c41d457e2fcc4eff1240c9df190ff3a7bcdf23727f876ecb1
train,Training/Apple Braeburn/143_100.jpg,Apple Braeburn,bd0f98308c9116d64bca52ec0343d44b53a290b578ca3ee3f07b560ba83530a4
train,Training/Apple Braeburn/257_100.jpg,Apple Braeburn,d319960893ca25d891e44b9edd45fb0169573b9ffb3d7c7e28d12ff397cf3698
train,Training/Apple Braeburn/r_237_100.jpg,Apple Braeburn,c0697514d1193f3069f020bb595b422e51321a6c36a8e2a677c85c3e4f66c57c
train,Training/Apple Braeburn/r_218_100.jpg,Apple Braeburn,d9408803d182e1efe42b6873ab0d06ae011003355d018ea7b4744f19dec2615a
train,Training/Apple Braeburn/189_100.jpg,Apple Braeburn,5763d94677f3a7f623de98b299b3dca24eb4f325bdf758a4199f51ca349c3846
train,Training/Apple Braeburn/192_100.jpg,Apple Braeburn,6a964fc8d0e37efc63718618f89fab5fccd8e9a32d2d80d200e8e57b732f85da
train,Training/Apple Braeburn/r_293_100.jpg,Apple Braeburn,bd68a51438e0a2a7da55a24738ae8481d5695cd4191c8933652192c3f829038c
train,Training/Apple Braeburn/284_100.jpg,Apple Braeburn,ec1368f59fa7b20f61a0b0d910186f919e8f03432e457569b77a6cf86b2a7052
train,Training/Apple Braeburn/r_309_100.jpg,Apple Braeburn,a8316c3a0764413e90a20d84b526b0cd17b5171da237711398b662c222f403e0
train,Training/Apple Braeburn/r_227_100.jpg,Apple Braeburn,bdee0e2fce145ade878443cf8dfa196403708d83138ddf04e194904e90a077ed
train,Training/Apple Braeburn/238_100.jpg,Apple Braeburn,35617e3057bd1aa57dad6ad927f353926d7fe251fd4fa04fb0c98dd4814285e6
train,Training/Apple Braeburn/170_100.jpg,Apple Braeburn,649d38b91256cb85a78a9d13385f14f8395ecfdc01c215fdebe40aa5c84b763c
train,Training/Apple Braeburn/288_100.jpg,Apple Braeburn,f6456a7f2a7728dce6ecf11f73034d56e5475b9287e8d1b27ea9601abffb08ce
train,Training/Apple Braeburn/r_238_100.jpg,Apple Braeburn,c5644d25ba2c17af6ff3fdf042316d374160ab28860a73132347c3de87e43c83
train,Training/Apple Braeburn/r_305_100.jpg,Apple Braeburn,201cb4d8d891208c56f1a82439fc4f9d830f29deb0076be0fd2dfa531f3fb60b
train,Training/Apple Braeburn/26_100.jpg,Apple Braeburn,b3e8ceff66c4867af284bfd599698a6f4d07833ef5c05f47b9c6c589238a271c
train,Training/Apple Braeburn/136_100.jpg,Apple Braeburn,536825b92a11c7b88910cb7b7871e81eacca22329dcd085244b25ee76a878114
train,Training/Apple Braeburn/r_125_100.jpg,Apple Braeburn,41ea6b90a8b9f920a33b6bf582c82187c50155949fa9f6c9a294ad44197aaca6
train,Training/Apple Braeburn/r_123_100.jpg,Apple Braeburn,8ff04daf4f71dc3cfec020d97e43de6d107c7b15da63231eeb2f54b4e6545299
train,Training/Apple Braeburn/r_267_100.jpg,Apple Braeburn,3dcf757aed8a2ebb68bac4ae8909ad6723b086b5dfa4ee45ff15cfda9fc03fdd
train,Training/Apple Braeburn/r_157_100.jpg,Apple Braeburn,1e269cc00b6e6ead34fc89e0c24b97a50de9266f53942a4b5ee7aa1377997308
train,Training/Apple Braeburn/r_140_100.jpg,Apple Braeburn,c9a673d0420811556e4383783476efce9be0e37e3afb888e692122bcbe453a9f
train,Training/Apple Braeburn/r_294_100.jpg,Apple Braeburn,7b10d2cb88036c42780642588840da63a65f985f68dbea1a91cd0c5033bc3e61
train,Training/Apple Braeburn/r_26_100.jpg,Apple Braeburn,a8421cdc3e22fa042bbda90e5cc4a288da7d928d881a8f14b21783367c1b82d8
train,Training/Apple Braeburn/155_100.jpg,Apple Braeburn,cf20da27a5a4615f624dc1fec95d8ca0618635945219bc8e6345e328042c2dfc
train,Training/Apple Braeburn/190_100.jpg,Apple Braeburn,69badca34a70f7579cd50be2b886b3a6e3fa1f73563462c7c765ee87c9f9964f
train,Training/Apple Braeburn/r_30_100.jpg,Apple Braeburn,317a2be75cc7d8411676f44ef2ce33e0a047e81b6530f04d899bfffe0afd5c6f
train,Training/Apple Braeburn/r_154_100.jpg,Apple Braeburn,c5a56772e83931504340bbbc685022ebd406b35e83b667e3a58bb649eb2bee7c
train,Training/Apple Braeburn/115_100.jpg,Apple Braeburn,a5575017779a69f2ef33d56969248f5113297b59323666c535d05f5cbbc3893a
train,Training/Apple Braeburn/301_100.jpg,Apple Braeburn,52c9761fb1e0030ee914c5b7d0fe4e52c04a4add68578db04839c47e2f6ee207
train,Training/Apple Braeburn/r_279_100.jpg,Apple Braeburn,4cc3f1a162f30f91037f38d2fefc32c3bea3956174d6c13ef5351c37d48e4d8e
train,Training/Apple Braeburn/183_100.jpg,Apple Braeburn,417c950bc410147743a6a60d2d4926eb107f8e6fde8db029da4f64fca7521578
train,Training/Apple Braeburn/243_100.jpg,Apple Braeburn,90624d523636bea3343a7510ba67cc8b0d39cfb0e1fc72cb0b49cf5e68b7f076
train,Training/Apple Braeburn/r_143_100.jpg,Apple Braeburn,e5b24bf4e7f82b30fe08353a6addf1375112b399a9df20a2b8746d5d48d686ef
train,Training/Apple Braeburn/r_285_100.jpg,Apple Braeburn,dbccf7f22f6f3a83cc9f822f3a75324211baccbb815c4a7497a6047fbc5c7070
train,Training/Apple Braeburn/122_100.jpg,Apple Braeburn,c5a67846a1953e845d241452fc6653b243a5e9c86a40a09ef0300ca946a463c6
train,Training/Apple Braeburn/r_226_100.jpg,Apple Braeburn,566a1a6cb1ff19b7a2179d4cee3578641614fff133182c96bca171350f9365cb
train,Training/Apple Braeburn/r_286_100.jpg,Apple Braeburn,d6445777728b503fa527049609c1d3c34fe57f82cfb9134ff4d06c0f1365afe1
train,Training/Apple Braeburn/184_100.jpg,Apple Braeburn,a811521553587ef14852fb11435d703d7e540525bb7386d6bdb20ce9d059fe61
train,Training/Apple Braeburn/292_100.jpg,Apple Braeburn,6f38b645aec1ea5df2539bec8c26efe7a428fc9e97824fd973fd933be8cf8bb3
train,Training/Apple Braeburn/319_100.jpg,Apple Braeburn,617debc9c68146d65cb28065d9e72a1814ee178e01ee602c4519997d4cb9c7ae
train,Training/Apple Braeburn/r_214_100.jpg,Apple Braeburn,25dafd556753d7fef3dd6d0c1247c1dd0558beed09862394b8ecf5de08aace85
train,Training/Apple Braeburn/r_141_100.jpg,Apple Braeburn,61f5e1bbe3565b30b1dcbd76d6e31702d9a8e8af7ac58639b8c3bdb54cc29eaa
train,Training/Apple Braeburn/r_135_100.jpg,Apple Braeburn,231ea53a57eef25cf1d9d1539c03ac3e379db162491bc6eb745daa99ea34d8ee
train,Training/Apple Braeburn/r_319_100.jpg,Apple Braeburn,06fb2a0d8618c002272a51489b7442c9c1c0aa0470e7d954f98114f25263f0a6
train,Training/Apple Braeburn/r_193_100.jpg,Apple Braeburn,a15f863dd0a6d5fd427cec14245fad5d60303624bebd83610fd89a69a7ac84aa
train,Training/Apple Braeburn/200_100.jpg,Apple Braeburn,29c0691dec4b9f584927cd2724f35d8605a112cdaf9d6cc9bf4c1c1009a46441
train,Training/Apple Braeburn/r_232_100.jpg,Apple Braeburn,c700f585c323794ff1017f12aa41f39547b4cd36d9e4a1ad20d1a6a45ce762eb
train,Training/Apple Braeburn/r_314_100.jpg,Apple Braeburn,d48ef221be38b74ec183b335ad2b9464ea05f687cdf54c97b38c61352ceedd53
train,Training/Apple Braeburn/303_100.jpg,Apple Braeburn,c292606acfd45b41600f6b264a4aee4b74c3e2c331cc23001398520742873286
train,Training/Apple Braeburn/120_100.jpg,Apple Braeburn,aab26205ae1fa2492ca293288a39ceb656e583f912dc0bb6e502f7296d08bea8
train,Training/Apple Braeburn/185_100.jpg,Apple Braeburn,24763d504026d3aa890664ab823d2b159d3dcf94fe20f0bf6aab078981915706
train,Training/Apple Braeburn/201_100.jpg,Apple Braeburn,5be16c2dc67d016054d5bd994e71a13f1d80788a1bf13ee12948e5848fc52278
train,Training/Apple Braeburn/r_312_100.jpg,Apple Braeburn,3a57359232323e4cb86001b9f88dea73c6d2ff729180465953ddd85a9ce2e8b2
train,Training/Apple Braeburn/r_277_100.jpg,Apple Braeburn,1017a8fad6999126e4865e35bb9bed1fdf99ce64c8d085abe44165b31959d24a
train,Training/Apple Braeburn/r_162_100.jpg,Apple Braeburn,a0c7c00a0e1a8d1348f51576ba210ff96bf3d37f2b5a1d3785cbedb355a1980c
train,Training/Apple Braeburn/130_100.jpg,Apple Braeburn,f2ee1da89194e269685a70f04c6af459916030471a3c226f37abb8a47cf22558
train,Training/Apple Braeburn/147_100.jpg,Apple Braeburn,5fa56a020ce87b260961139bb678757d1bf0244527e2ba9d2bd2822d08b8c0d8
train,Training/Apple Braeburn/202_100.jpg,Apple Braeburn,71c7c956f1ad7843e04a34cbf34c6fbf5f38ef6a2d5866e46fc6a3c1570f7878
train,Training/Apple Braeburn/r_1_100.jpg,Apple Braeburn,30a940064ddc7fb0848b6436c62c7233422d1db4fa32ea19ed2f1f0348c3a24a
train,Training/Apple Braeburn/r_22_100.jpg,Apple Braeburn,8d13f1005e1f16d2f8b8c81e8f6c2644e7678ce62c473db917dce1869ef83c62
train,Training/Apple Braeburn/r_112_100.jpg,Apple Braeburn,c37dfc483eac79b15e1e76c15f2e3335f146f74be1af222fa38326dd21a511d8
train,Training/Apple Braeburn/r_13_100.jpg,Apple Braeburn,e16cb39735bf3f8e48b23fd999522811f84742644de1d633485bd7b268c5c433
train,Training/Apple Braeburn/296_100.jpg,Apple Braeburn,d2b06c69a7cddab33fada12c5c5ed4e467a67f353e3492c57ce1d487051de970
train,Training/Apple Braeburn/r_167_100.jpg,Apple Braeburn,064788777ee60d484b705e5dd732571b66222585b8cac47c9b0da20209d3a597
train,Training/Apple Braeburn/r_194_100.jpg,Apple Braeburn,9dab37562f261b959d5b5168825a9c227aca2177d0407035b78f2d94b7eff4fb
train,Training/Apple Braeburn/295_100.jpg,Apple Braeburn,18080ab48bcdde0c3aa7ec01134e28ad98a5b79c5003b95e90384c556775c04e
train,Training/Apple Braeburn/r_222_100.jpg,Apple Braeburn,c1af2570ef551c2dee7b077f25707e080cee9287329b11bc046a014643ae03e9
train,Training/Apple Braeburn/104_100.jpg,Apple Braeburn,285c8959d9db46f117ed992d9c1ca0d2a4b3104e19b666deee90cf16dc1e230f
train,Training/Apple Braeburn/217_100.jpg,Apple Braeburn,7595332357ca41f7b7e3d3074a3b7f4b831d7b7bb695b89c4d9691699cb19eeb
train,Training/Apple Braeburn/269_100.jpg,Apple Braeburn,c9ab21e7d4b5c8ff747440b68548a5b82a088f7787c0351ea39fab262a9b1522
train,Training/Apple Braeburn/r_105_100.jpg,Apple Braeburn,d97663a95b0a284577f039061e3848b02c370390995765e324366e38d77cde89
train,Training/Apple Braeburn/r_211_100.jpg,Apple Braeburn,fb640aaa96e042b6937d3e51eed04127c696f9dc807fb2eefb1d8d35c96f0136
train,Training/Apple Braeburn/137_100.jpg,Apple Braeburn,5b9a745bddbe11725609d4c62b812ff483556d3449b0591da1927cddf70a74b5
train,Training/Apple Braeburn/r_257_100.jpg,Apple Braeburn,7eb6b97b58066d90836a7bb609e1004e167cba1b65b4c429b75a8c87c3df6d5a
train,Training/Apple Braeburn/171_100.jpg,Apple Braeburn,000574408c4651909811dce2dadfd53cd02733fc5d7756f072d3e70424d63157
train,Training/Apple Braeburn/219_100.jpg,Apple Braeburn,2370538f86a0469c299607455a90697634e78c443735f00c7a54af5ab91c2ffb
train,Training/Apple Braeburn/r_262_100.jpg,Apple Braeburn,0ba1fc2102324a803c5881e429069ebf2f50e9c5f7ee87e833f62330976de775
train,Training/Apple Braeburn/196_100.jpg,Apple Braeburn,016db5d93acd2f7c51a98345e00f03c66ec83c57d38c38cb915cfe5bd9a901cf
train,Training/Apple Braeburn/105_100.jpg,Apple Braeburn,5c2c0c112035d0de813757d4b49dc1be0d716892cbc9b0e8f457f4ae49bf2f63
train,Training/Apple Braeburn/101_100.jpg,Apple Braeburn,3d656f2e9c9c0d3431a287e5b4aaf8b4a4157c0c4bf8eb7fc08847c610b0453b
train,Training/Apple Braeburn/138_100.jpg,Apple Braeburn,e4a3bc19beb2af7767a2ede01eb1b2f14ffb28b1cda28a691e9eb40a31fc1a64
train,Training/Apple Braeburn/146_100.jpg,Apple Braeburn,b4da82a99ba6d21c84fa5486d74ce16821d9bc17cac64cc03caa122013d6dc55
train,Training/Apple Braeburn/r_243_100.jpg,Apple Braeburn,a53a33cc74216546d670cdee6c3855bf1cfed0b3c2ef2ad906ffdbc3323c8d93
train,Training/Apple Braeburn/r_31_100.jpg,Apple Braeburn,4614105375935d17e7a7f0a79ee550cc8f79ed3c295d020c4351a4e8137877bd
train,Training/Apple Braeburn/317_100.jpg,Apple Braeburn,59f0da69adcda2dc4a4b4e50f9d69b1ed7a302d7a9ab568af2018d48019fe883
train,Training/Apple Braeburn/24_100.jpg,Apple Braeburn,cc7180d51795b059fd4d3ca2d6e7055b306a33e8fa5d732c1eac3da6303f7388
train,Training/Apple Braeburn/158_100.jpg,Apple Braeburn,cd31532ee2e8fddc00ae102dde2cfec095e6b6ff3f2dc594e57b1d440d174e7d
train,Training/Apple Braeburn/r_201_100.jpg,Apple Braeburn,19fc40786479d03ceff50af6ebe30bf79abb5deaa8a1008eaa5425a13a5f54d1
train,Training/Apple Braeburn/176_100.jpg,Apple Braeburn,ce5b6e2ba4b9b549b721aac21a986f7534dbd46bde036da6179f2e44493f768b
train,Training/Apple Braeburn/r_302_100.jpg,Apple Braeburn,588cd4836759a6a1e9108c92219b02d60e570c3cfa428a7514a7971193957aaa
train,Training/Apple Braeburn/r_131_100.jpg,Apple Braeburn,818ef15b9f5c91741793152c389965ab9e773f0316c2acd8815f28ff9230eea5
train,Training/Apple Braeburn/r_259_100.jpg,Apple Braeburn,90466be6828927c41d32e46f09e03995536b75d317c21ce498259a14de0229db
train,Training/Apple Braeburn/222_100.jpg,Apple Braeburn,a88590e59c34d985efe01d1a3255cf8ccb80b66c175424aedfa0a85ad95606a7
train,Training/Apple Braeburn/r_299_100.jpg,Apple Braeburn,67e0ff3aeaf2d4b42852e7177831bdadb5eba1386102f06ea4cf9164af4bafb7
train,Training/Apple Braeburn/r_124_100.jpg,Apple Braeburn,d2e8a5f234fa817df19f5ae31849c606ae726af74bdb72d1c3434e45f0f8b34a
train,Training/Apple Braeburn/206_100.jpg,Apple Braeburn,870c7ade7cd65b400c7ac0fd15df22173e8fea6863ba86960d234a51ec73343c
train,Training/Apple Braeburn/r_163_100.jpg,Apple Braeburn,a121bd237f10af50baf3760c971daa1a226521d58b76cff050f865d2c7e3dbf6
train,Training/Apple Braeburn/r_272_100.jpg,Apple Braeburn,887d4afc74982dfb50153fa6d23068621ed9fecc619019a581d2eac033e8355d
train,Training/Apple Braeburn/r_108_100.jpg,Apple Braeburn,2cfc9ae693b1b842c0a4b8e3a8d65c4c55bf7e3f6ad7cce2ced528dff284b14d
train,Training/Apple Braeburn/r_182_100.jpg,Apple Braeburn,8b774e9885b848dbad713a46c0f38dd3371ecda7e67c3fb83ce10e88b3c066c7
